trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
913,False,"{'a': 0.85, 'e': 0.6113744799687056}",20,12,13.490831823964491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.85, 'e': 0.6105828329919689}",20,2,-15.403983494856268,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
915,False,"{'a': 0.85, 'e': 0.6097905754324502}",25,10,11.816107897455197,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.85, 'e': 0.6089977080824067}",25,0,-40.293864033968816,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
917,False,"{'a': 0.85, 'e': 0.6082042317347061}",25,0,-50.72397696555159,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
918,False,"{'a': 0.85, 'e': 0.6074101471828243}",30,3,-43.63291948635112,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 0}",1
919,False,"{'a': 0.85, 'e': 0.6066154552208459}",25,0,-118.98212510416835,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
920,False,"{'a': 0.85, 'e': 0.6058201566434629}",20,0,-7.2863374636926395,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
921,False,"{'a': 0.85, 'e': 0.6050242522459737}",30,0,-4.9272945989092864,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
922,False,"{'a': 0.85, 'e': 0.6042277428242827}",20,0,-49.565103307740785,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
923,False,"{'a': 0.85, 'e': 0.6034306291748992}",20,12,-55.224376531913265,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 1}",1
924,False,"{'a': 0.85, 'e': 0.6026329120949369}",20,0,-48.67588272543185,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
925,False,"{'a': 0.85, 'e': 0.6018345923821126}",20,0,-65.49853394323223,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
926,False,"{'a': 0.85, 'e': 0.6010356708347461}",20,8,-6.384426053342931,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
927,False,"{'a': 0.85, 'e': 0.6002361482517589}",30,12,2.0279473044960756,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
928,False,"{'a': 0.85, 'e': 0.5994360254326734}",20,0,-43.124441016930845,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
929,False,"{'a': 0.85, 'e': 0.5986353031776125}",35,2,28.93679333479558,"{0: 31, 1: 1, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.85, 'e': 0.5978339822872982}",20,0,-177.0815906964181,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
931,False,"{'a': 0.85, 'e': 0.5970320635630515}",35,0,-118.29831655324438,"{0: 25, 1: 2, 2: 4, 3: 3, 4: 1}",0
932,False,"{'a': 0.85, 'e': 0.596229547806791}",20,9,16.12662833254725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.85, 'e': 0.5954264358210324}",30,0,-108.70301224032069,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
934,False,"{'a': 0.85, 'e': 0.5946227284088876}",30,0,-144.30023490776424,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
935,False,"{'a': 0.85, 'e': 0.5938184263740639}",25,0,-102.3558759033085,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
936,False,"{'a': 0.85, 'e': 0.5930135305208634}",20,11,6.876212153277339,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.85, 'e': 0.5922080416541816}",30,0,-119.39144399158712,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
938,False,"{'a': 0.85, 'e': 0.5914019605795077}",25,0,-24.25192028481045,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
939,False,"{'a': 0.85, 'e': 0.5905952881029224}",30,20,-21.970923715853168,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
940,False,"{'a': 0.85, 'e': 0.5897880250310983}",25,0,-112.51229941937743,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 3}",0
941,False,"{'a': 0.85, 'e': 0.5889801721712982}",20,0,-41.27036179489052,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
942,False,"{'a': 0.85, 'e': 0.588171730331375}",25,2,-33.62082926835781,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
943,False,"{'a': 0.85, 'e': 0.5873627003197706}",25,0,-78.71333595926558,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
944,False,"{'a': 0.85, 'e': 0.5865530829455148}",20,0,-25.150428097000137,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
945,False,"{'a': 0.85, 'e': 0.5857428790182249}",30,9,-118.55049761811412,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 2}",1
946,False,"{'a': 0.85, 'e': 0.5849320893481048}",20,0,-55.43012615537545,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
947,False,"{'a': 0.85, 'e': 0.5841207147459441}",20,9,-37.183414423050294,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
948,False,"{'a': 0.85, 'e': 0.5833087560231173}",25,0,-83.8826977778654,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
949,False,"{'a': 0.85, 'e': 0.5824962139915831}",30,0,-56.05891998075316,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
950,False,"{'a': 0.85, 'e': 0.5816830894638835}",20,0,-58.129188448629876,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
951,False,"{'a': 0.85, 'e': 0.5808693832531429}",20,14,-13.535672537448455,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.85, 'e': 0.5800550961730674}",30,5,-23.923610362439398,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",1
953,False,"{'a': 0.85, 'e': 0.579240229037944}",25,3,-26.571972623322125,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
954,False,"{'a': 0.85, 'e': 0.57842478266264}",20,13,1.4643222212209122,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.85, 'e': 0.5776087578626015}",25,4,-11.633965385603487,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
956,False,"{'a': 0.85, 'e': 0.5767921554538532}",25,5,-166.74168261498585,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",1
957,False,"{'a': 0.85, 'e': 0.5759749762529975}",20,0,-58.259439323464,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
958,False,"{'a': 0.85, 'e': 0.5751572210772137}",25,0,-85.48463531493745,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
959,False,"{'a': 0.85, 'e': 0.5743388907442566}",20,0,-60.51045106612755,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
960,False,"{'a': 0.85, 'e': 0.5735199860724567}",20,2,-32.2988459090445,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
961,False,"{'a': 0.85, 'e': 0.5727005078807185}",20,0,-47.261042365780455,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
962,False,"{'a': 0.85, 'e': 0.5718804569885202}",25,7,-22.540579966888988,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 0}",1
963,False,"{'a': 0.85, 'e': 0.5710598342159124}",25,0,-113.96853413894739,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
964,False,"{'a': 0.85, 'e': 0.5702386403835181}",25,3,-38.73081519849429,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 0}",1
965,False,"{'a': 0.85, 'e': 0.5694168763125309}",25,11,-60.99672659211719,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
966,False,"{'a': 0.85, 'e': 0.5685945428247149}",25,9,21.005992001555754,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.85, 'e': 0.5677716407424034}",30,0,-69.34968147994468,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
968,False,"{'a': 0.85, 'e': 0.5669481708884985}",20,9,4.546405959821614,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.85, 'e': 0.5661241340864699}",20,0,-16.27351859435035,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
970,False,"{'a': 0.85, 'e': 0.5652995311603544}",25,0,-79.5325566642308,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
971,False,"{'a': 0.85, 'e': 0.5644743629347548}",25,0,-123.29196149832413,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
972,False,"{'a': 0.85, 'e': 0.5636486302348395}",30,7,-113.69043764361956,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 2}",1
973,False,"{'a': 0.85, 'e': 0.5628223338863407}",35,0,-89.87975277951615,"{0: 26, 1: 2, 2: 4, 3: 2, 4: 1}",0
974,False,"{'a': 0.85, 'e': 0.561995474715555}",20,0,-20.128506814568226,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
975,False,"{'a': 0.85, 'e': 0.5611680535493415}",20,0,-85.45951366237082,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
976,False,"{'a': 0.85, 'e': 0.5603400712151212}",20,11,-5.389499046273338,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
977,False,"{'a': 0.85, 'e': 0.5595115285408763}",35,0,-218.21863872253914,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 5}",0
978,False,"{'a': 0.85, 'e': 0.5586824263551495}",30,0,-68.54304880122356,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
979,False,"{'a': 0.85, 'e': 0.5578527654870429}",30,18,10.056501111116027,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.85, 'e': 0.5570225467662173}",20,0,-53.426805515379414,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
981,False,"{'a': 0.85, 'e': 0.5561917710228914}",25,1,-13.68408296183294,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
982,False,"{'a': 0.85, 'e': 0.5553604390878408}",25,2,-97.076714819401,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 1}",1
983,False,"{'a': 0.85, 'e': 0.5545285517923975}",25,0,-59.051707456018434,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
984,False,"{'a': 0.85, 'e': 0.5536961099684484}",25,10,-8.706043152528318,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
985,False,"{'a': 0.85, 'e': 0.5528631144484356}",20,0,-45.252415943009595,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
986,False,"{'a': 0.85, 'e': 0.5520295660653545}",20,8,-74.8986265840388,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
987,False,"{'a': 0.85, 'e': 0.5511954656527531}",30,0,-113.13549197586609,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
988,False,"{'a': 0.85, 'e': 0.5503608140447322}",30,6,-31.155936055875298,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
989,False,"{'a': 0.85, 'e': 0.5495256120759431}",20,12,-29.16098634645083,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
990,False,"{'a': 0.85, 'e': 0.5486898605815876}",20,0,-111.51828408658837,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
991,False,"{'a': 0.85, 'e': 0.5478535603974173}",35,0,-35.11657063117174,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",0
992,False,"{'a': 0.85, 'e': 0.5470167123597323}",20,0,9.43377831921787,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
993,False,"{'a': 0.85, 'e': 0.5461793173053805}",35,1,-49.60708512712232,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 1}",1
994,False,"{'a': 0.85, 'e': 0.5453413760717569}",20,9,-48.86170659024309,"{0: 7, 1: 0, 2: 2, 3: 2, 4: 0}",1
995,False,"{'a': 0.85, 'e': 0.5445028894968027}",25,14,-2.1296833651871605,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
996,False,"{'a': 0.85, 'e': 0.5436638584190043}",20,6,-1.640751353984456,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
997,False,"{'a': 0.85, 'e': 0.5428242836773929}",25,0,-2.234415038537293,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
998,False,"{'a': 0.85, 'e': 0.541984166111543}",20,0,-28.99642944380612,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
999,False,"{'a': 0.85, 'e': 0.5411435065615721}",30,0,-10.961672073683898,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",1
1000,False,"{'a': 0.85, 'e': 0.5403023058681398}",20,0,5.433462016475261,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1001,False,"{'a': 0.85, 'e': 0.5394605648724465}",30,0,-19.392903424604857,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1002,False,"{'a': 0.85, 'e': 0.5386182844162335}",25,3,-13.67029820252268,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
1003,False,"{'a': 0.85, 'e': 0.5377754653417808}",25,0,4.576537770860246,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
1004,False,"{'a': 0.85, 'e': 0.5369321084919078}",25,14,-38.412285833144225,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1005,False,"{'a': 0.85, 'e': 0.5360882147099708}",20,0,-56.94607892751304,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
1006,False,"{'a': 0.85, 'e': 0.535243784839864}",20,0,-6.56367557888819,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1007,False,"{'a': 0.85, 'e': 0.5343988197260168}",20,13,13.427822113652322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.85, 'e': 0.5335533202133944}",20,0,9.588917992018398,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1009,False,"{'a': 0.85, 'e': 0.5327072871474963}",25,0,-51.89435169612663,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1010,False,"{'a': 0.85, 'e': 0.5318607213743555}",20,13,-17.69695565397693,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1011,False,"{'a': 0.85, 'e': 0.5310136237405375}",25,0,-72.95609553706039,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1012,False,"{'a': 0.85, 'e': 0.5301659950931402}",35,0,-35.63325021830407,"{0: 28, 1: 2, 2: 4, 3: 1, 4: 0}",0
1013,False,"{'a': 0.85, 'e': 0.5293178362797918}",25,10,-19.309354240459584,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1014,False,"{'a': 0.85, 'e': 0.5284691481486514}",25,0,-58.06769879874428,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1015,False,"{'a': 0.85, 'e': 0.5276199315484067}",25,11,-27.107351042237234,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1016,False,"{'a': 0.85, 'e': 0.5267701873282746}",20,6,-40.47230621189506,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1017,False,"{'a': 0.85, 'e': 0.525919916337999}",20,16,7.7427998977579175,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.85, 'e': 0.525069119427851}",30,0,-24.748450930717564,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1019,False,"{'a': 0.85, 'e': 0.5242177974486271}",20,11,2.7240049196079976,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1020,False,"{'a': 0.85, 'e': 0.5233659512516496}",25,4,-44.6775325488674,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 1}",1
1021,False,"{'a': 0.85, 'e': 0.5225135816887643}",25,13,-17.739608904802026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1022,False,"{'a': 0.85, 'e': 0.5216606896123411}",30,6,-73.5290426537675,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
1023,False,"{'a': 0.85, 'e': 0.5208072758752715}",20,0,-56.1490129019851,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1024,False,"{'a': 0.85, 'e': 0.5199533413309697}",25,14,-19.227130016930175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1025,False,"{'a': 0.85, 'e': 0.5190988868333698}",25,16,-16.449455423294726,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1026,False,"{'a': 0.85, 'e': 0.5182439132369262}",25,0,12.438922962413175,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
1027,False,"{'a': 0.85, 'e': 0.5173884213966127}",20,7,-46.52795137481834,"{0: 9, 1: 0, 2: 2, 3: 2, 4: 0}",1
1028,False,"{'a': 0.85, 'e': 0.5165324121679208}",25,9,12.271279113230776,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.85, 'e': 0.5156758864068599}",20,1,7.899448064872006,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1030,False,"{'a': 0.85, 'e': 0.5148188449699553}",25,16,4.221306157573856,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.85, 'e': 0.513961288714249}",20,2,-42.6283261784981,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
1032,False,"{'a': 0.85, 'e': 0.5131032184972966}",20,0,5.779466466266945,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1033,False,"{'a': 0.85, 'e': 0.5122446351771686}",20,2,-85.50022417595757,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 1}",1
1034,False,"{'a': 0.85, 'e': 0.5113855396124478}",30,6,-34.90457347088069,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 1}",1
1035,False,"{'a': 0.85, 'e': 0.5105259326622303}",25,0,-83.74711605087707,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
1036,False,"{'a': 0.85, 'e': 0.5096658151861225}",20,0,25.425912040908244,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1037,False,"{'a': 0.85, 'e': 0.5088051880442422}",25,11,0.616590824754629,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.85, 'e': 0.507944052097216}",20,6,-63.81586375084157,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 1}",1
1039,False,"{'a': 0.85, 'e': 0.5070824082061803}",20,8,24.223625943964226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.85, 'e': 0.5062202572327784}",20,0,-78.22610141351292,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
1041,False,"{'a': 0.85, 'e': 0.5053576000391616}",20,0,-57.662285216088804,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1042,False,"{'a': 0.85, 'e': 0.5044944374879868}",25,0,-54.70900611517488,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1043,False,"{'a': 0.85, 'e': 0.5036307704424168}",30,20,15.481293668063346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.85, 'e': 0.5027665997661179}",25,0,-45.80769674393171,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1045,False,"{'a': 0.85, 'e': 0.5019019263232615}",20,4,9.544948718078714,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.85, 'e': 0.5010367509785203}",20,8,-23.55657718292929,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1047,False,"{'a': 0.85, 'e': 0.5001710745970702}",20,0,-49.28276426979506,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1048,False,"{'a': 0.85, 'e': 0.4993048980445869}",20,0,6.106418373320036,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1049,False,"{'a': 0.85, 'e': 0.49843822218724737}",25,0,9.75484573532171,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1050,False,"{'a': 0.85, 'e': 0.497571047891727}",20,0,-44.04783559101607,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1051,False,"{'a': 0.85, 'e': 0.49670337602520037}",25,4,-18.349600382632868,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1052,False,"{'a': 0.85, 'e': 0.495835207455339}",25,13,-18.631412089694365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1053,False,"{'a': 0.85, 'e': 0.49496654305031157}",30,0,-48.47609716716401,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
1054,False,"{'a': 0.85, 'e': 0.4940973836787822}",25,0,-129.2105839332668,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",1
1055,False,"{'a': 0.85, 'e': 0.4932277302099105}",25,15,5.447358617606135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.85, 'e': 0.4923575835133496}",20,0,17.340488630551533,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1057,False,"{'a': 0.85, 'e': 0.4914869444592463}",20,2,-14.61878439439569,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1058,False,"{'a': 0.85, 'e': 0.49061581391823933}",20,9,2.1223412748699353,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1059,False,"{'a': 0.85, 'e': 0.48974419276145953}",25,0,-52.50761101952105,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1060,False,"{'a': 0.85, 'e': 0.48887208186052755}",25,0,21.953042754738053,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1061,False,"{'a': 0.85, 'e': 0.48799948208755467}",20,0,-14.41620075192112,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1062,False,"{'a': 0.85, 'e': 0.4871263943151402}",25,0,14.364748489274264,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1063,False,"{'a': 0.85, 'e': 0.48625281941637216}",30,0,-17.518321396290407,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1064,False,"{'a': 0.85, 'e': 0.48537875826482507}",20,1,-61.71609530015801,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
1065,False,"{'a': 0.85, 'e': 0.4845042117345603}",25,0,-12.129928560679856,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1066,False,"{'a': 0.85, 'e': 0.48362918070012406}",30,23,11.375449434828372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.85, 'e': 0.48275366603654757}",20,13,-11.033555605418329,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1068,False,"{'a': 0.85, 'e': 0.48187766861934506}",20,2,-1.9136784815958947,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1069,False,"{'a': 0.85, 'e': 0.4810011893245143}",20,0,-15.950242806318105,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1070,False,"{'a': 0.85, 'e': 0.48012422902853413}",20,3,-15.28702784745268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1071,False,"{'a': 0.85, 'e': 0.47924678860836506}",20,0,-87.60642849287314,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1072,False,"{'a': 0.85, 'e': 0.47836886894144715}",30,16,3.120468114346095,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.85, 'e': 0.4774904709057004}",25,0,-51.80545105180337,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
1074,False,"{'a': 0.85, 'e': 0.47661159537952236}",25,12,-31.55515958031868,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1075,False,"{'a': 0.85, 'e': 0.4757322432417888}",20,3,-5.224806973952764,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1076,False,"{'a': 0.85, 'e': 0.47485241537185147}",20,0,-79.35820593467727,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1077,False,"{'a': 0.85, 'e': 0.4739721126495385}",20,11,8.806511204709203,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.85, 'e': 0.47309133595515224}",20,5,-39.99454390399459,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
1079,False,"{'a': 0.85, 'e': 0.4722100861694696}",20,5,-79.51168704790045,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1080,False,"{'a': 0.85, 'e': 0.47132836417373997}",25,0,-110.48460954895327,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",1
1081,False,"{'a': 0.85, 'e': 0.47044617084968565}",20,12,-39.30584655618641,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1082,False,"{'a': 0.85, 'e': 0.46956350707949945}",25,19,11.619829762046885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.85, 'e': 0.4686803737458455}",30,16,-22.57474835686023,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
1084,False,"{'a': 0.85, 'e': 0.4677967717318567}",20,3,-14.833055743143305,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1085,False,"{'a': 0.85, 'e': 0.4669127019211353}",30,16,-14.097069957450314,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1086,False,"{'a': 0.85, 'e': 0.46602816519775075}",25,0,-33.14117345502204,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
1087,False,"{'a': 0.85, 'e': 0.46514316244624}",30,0,-10.344179144441508,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1088,False,"{'a': 0.85, 'e': 0.46425769455160537}",25,0,-54.683969080425825,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",1
1089,False,"{'a': 0.85, 'e': 0.4633717623993151}",30,11,8.02159987631679,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1090,False,"{'a': 0.85, 'e': 0.4624853668753008}",20,0,-16.32368888159657,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1091,False,"{'a': 0.85, 'e': 0.4615985088659584}",20,0,8.10684151711229,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1092,False,"{'a': 0.85, 'e': 0.46071118925814536}",20,13,-0.95556142900899,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.85, 'e': 0.4598234089391817}",20,0,-48.039329688641935,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1094,False,"{'a': 0.85, 'e': 0.4589351687968472}",20,10,-16.96121496668776,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1095,False,"{'a': 0.85, 'e': 0.45804646971938234}",25,0,-61.79959618354888,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
